w_mom,w_lv,w_rsi,w_vol,tr_sharpe,tr_cumret,tr_annual,tr_mdd,te_sharpe,te_cumret,te_annual,te_mdd,te_winrate
0.4,0.30000000000000004,0.05,0.25,-0.4969008,-0.3150242,-0.12599981,-0.40692705,2.0024462,1.4189274,0.81917095,-0.20059143,0.48118278
0.4,0.30000000000000004,0.1,0.2,-0.5024211,-0.31317478,-0.12516063,-0.37331554,1.8236831,1.1313109,0.66967416,-0.22214982,0.5107527
0.4,0.30000000000000004,0.15000000000000002,0.15000000000000002,-0.653294,-0.39208567,-0.16235012,-0.50554204,1.4434563,0.7973459,0.48762143,-0.19252503,0.49462366
0.4,0.30000000000000004,0.2,0.1,-0.6256139,-0.37911522,-0.15603203,-0.557446,0.708285,0.26418352,0.17210937,-0.1900764,0.48387095
0.4,0.30000000000000004,0.25,0.05,-0.54573745,-0.33542937,-0.13535732,-0.45115858,0.29415396,0.06549466,0.043911695,-0.2198586,0.46774194
0.4,0.30000000000000004,0.30000000000000004,0.0,-0.21477294,-0.17291778,-0.06534165,-0.31610554,0.18635838,0.02306676,0.015568376,-0.25592777,0.4704301
0.4,0.35000000000000003,0.0,0.25,-1.4342602,-0.5776694,-0.2642035,-0.58407134,1.271103,0.654462,0.40644372,-0.2888545,0.4784946
0.4,0.35000000000000003,0.05,0.2,-0.8347226,-0.40907812,-0.1707601,-0.43566927,2.1371648,1.5219147,0.8712851,-0.20846471,0.48655915
0.4,0.35000000000000003,0.1,0.15000000000000002,-1.0104687,-0.47225928,-0.20347291,-0.52558386,1.0008103,0.4519205,0.2873695,-0.27879286,0.49731183
0.4,0.35000000000000003,0.15000000000000002,0.1,-0.76339024,-0.42056352,-0.1765331,-0.49167404,0.5757166,0.2001419,0.13154984,-0.27645156,0.4919355
0.4,0.35000000000000003,0.2,0.05,-0.8214763,-0.42271483,-0.17762262,-0.46630758,0.25610095,0.0501343,0.033693194,-0.2100464,0.4704301
0.4,0.35000000000000003,0.25,0.0,-0.2955992,-0.2001279,-0.07640433,-0.3555231,0.120539814,-0.00195992,-0.0013281107,-0.23867764,0.47311828
0.4,0.4,0.0,0.2,-1.2577137,-0.51863796,-0.22912937,-0.5326196,1.3551208,0.71067774,0.4386418,-0.23957627,0.4704301
0.4,0.4,0.05,0.15000000000000002,-0.8853784,-0.41696763,-0.17471778,-0.43290374,1.3950573,0.690243,0.42697763,-0.2155622,0.48387095
0.4,0.4,0.1,0.1,-0.97919023,-0.44033682,-0.18664712,-0.5282464,0.852552,0.34282255,0.22101867,-0.32059082,0.49731183
0.4,0.4,0.15000000000000002,0.05,-0.8842062,-0.42157757,-0.17704636,-0.52231854,-0.1045935,-0.08021337,-0.05506724,-0.34395576,0.47580644
0.4,0.4,0.2,0.0,-0.57380646,-0.31292486,-0.12504733,-0.42820007,0.06360743,-0.020812333,-0.014146447,-0.23510414,0.46774194
0.4,0.45,0.0,0.15000000000000002,-1.3904804,-0.5389961,-0.24089539,-0.5604194,0.8466956,0.33060288,0.21348059,-0.19701274,0.48118278
0.4,0.45,0.05,0.1,-1.3211087,-0.5217927,-0.2309314,-0.57377774,0.7302636,0.2648734,0.17254269,-0.3194585,0.5
0.4,0.45,0.1,0.05,-0.91185474,-0.4053231,-0.16888839,-0.51539874,0.04762074,-0.032443583,-0.022094607,-0.38788033,0.48387095
0.4,0.45,0.15000000000000002,0.0,-1.3023974,-0.49809486,-0.21757698,-0.52012223,-0.5484188,-0.20938063,-0.14713329,-0.3978749,0.45698926
0.4,0.5,0.0,0.1,-1.6292024,-0.579504,-0.26534283,-0.60411155,0.5444686,0.17241204,0.113772035,-0.23976229,0.48924732
0.4,0.5,0.05,0.05,-0.9827812,-0.40552717,-0.1689899,-0.46653274,0.1635418,0.014732242,0.00995636,-0.33103102,0.48655915
0.4,0.5,0.1,0.0,-1.2623076,-0.4584009,-0.19609004,-0.49325615,-0.51622295,-0.20870048,-0.1466363,-0.4102716,0.4919355
0.4,0.55,0.0,0.05,-1.3724482,-0.4985361,-0.2178219,-0.5432115,0.29023808,0.06299567,0.04225254,-0.30383384,0.50268817
0.4,0.55,0.05,0.0,-1.012778,-0.38487184,-0.15882558,-0.4332395,0.22627975,0.03859043,0.025981903,-0.41362718,0.49731183
0.4,0.6000000000000001,0.0,0.0,-0.9096212,-0.3611496,-0.14741969,-0.4170785,0.70363337,0.241642,0.15791047,-0.29070765,0.5080645
0.45,0.0,0.0,0.55,3.309453,89.29209,3.9668236,-0.28485888,4.3022156,43.377068,12.0562105,-0.2699712,0.5672043
0.45,0.0,0.05,0.5,3.0306225,65.836395,3.4625278,-0.30380324,4.16607,41.84753,11.749647,-0.3264964,0.53763443
0.45,0.0,0.1,0.45,2.494929,23.832804,2.137145,-0.31651804,3.6762533,21.93044,7.3477554,-0.35339117,0.52150536
0.45,0.0,0.15000000000000002,0.4,2.7708793,31.498219,2.4523873,-0.3844293,3.319505,12.548837,4.844836,-0.3069936,0.50268817
0.45,0.0,0.2,0.35000000000000003,2.1763008,10.152576,1.3593621,-0.29944724,2.7690513,6.3061905,2.846635,-0.36048895,0.49462366
0.45,0.0,0.25,0.30000000000000004,1.2578268,2.3828034,0.54307353,-0.31767496,2.7477295,5.796191,2.6626284,-0.38684267,0.48655915
0.45,0.0,0.30000000000000004,0.25,0.9922435,1.4071178,0.36705875,-0.393197,2.0118313,2.5984895,1.3808205,-0.38448867,0.48924732
0.45,0.0,0.35000000000000003,0.2,0.7827799,0.8653971,0.24846458,-0.4685976,2.0852742,2.7325907,1.440568,-0.42036164,0.5
0.45,0.0,0.4,0.15000000000000002,0.7613466,0.840345,0.24247074,-0.4392606,1.7935647,1.8712561,1.043181,-0.4059136,0.5107527
0.45,0.0,0.45,0.1,0.8095799,0.92229986,0.26188886,-0.44099632,1.7082617,1.6323414,0.9264066,-0.288947,0.5188172
0.45,0.0,0.5,0.05,0.95841885,1.2529073,0.33521962,-0.39332464,1.0795903,0.69380295,0.4290129,-0.29769057,0.5
0.45,0.0,0.55,0.0,0.4132532,0.26952457,0.08865237,-0.4911986,0.5401198,0.22210336,0.14553559,-0.32468286,0.48387095
0.45,0.05,0.0,0.5,2.405935,19.132141,1.9113636,-0.2377479,3.3250864,11.750245,4.609184,-0.36378416,0.5268817
0.45,0.05,0.05,0.45,2.290752,14.469876,1.6507983,-0.25689745,3.6596568,17.720778,6.2760696,-0.2346514,0.52150536
0.45,0.05,0.1,0.4,2.2590194,12.570087,1.5300126,-0.27990794,3.5284953,14.331665,5.355375,-0.2579897,0.5268817
0.45,0.05,0.15000000000000002,0.35000000000000003,1.278184,2.4852693,0.55955017,-0.38745078,2.5369177,4.9540253,2.3486655,-0.40937415,0.51344085
0.45,0.05,0.2,0.30000000000000004,0.8888331,1.1382225,0.310619,-0.3299166,2.0243154,2.5260217,1.3482344,-0.3445112,0.47580644
0.45,0.05,0.25,0.25,0.93522316,1.2614589,0.33702135,-0.31011313,1.8575412,2.1332796,1.1677012,-0.351201,0.46774194
0.45,0.05,0.30000000000000004,0.2,0.69910693,0.70764637,0.20981205,-0.45980862,1.5162945,1.4048758,0.8120055,-0.39885047,0.48118278
0.45,0.05,0.35000000000000003,0.15000000000000002,0.38160765,0.22911286,0.07618904,-0.4841729,1.384449,1.1159418,0.6615083,-0.40412453,0.5107527
0.45,0.05,0.4,0.1,0.44316092,0.307078,0.10000706,-0.44866952,1.2562889,0.93458605,0.56365275,-0.3546317,0.5107527
0.45,0.05,0.45,0.05,0.49883398,0.3703928,0.11868441,-0.50568813,0.76064616,0.3863715,0.24770534,-0.26395336,0.4919355
0.45,0.05,0.5,0.0,0.19542924,0.02580297,0.009108901,-0.4334136,0.5134856,0.1980021,0.13018286,-0.29374668,0.47580644
0.45,0.1,0.0,0.45,1.5094242,2.9497087,0.6305598,-0.24766713,3.5040104,9.730752,3.9907851,-0.26643783,0.53494626
0.45,0.1,0.05,0.4,0.7781,0.7985537,0.23235393,-0.25224194,3.1677213,6.87109,3.0456786,-0.15344672,0.53494626
0.45,0.1,0.1,0.35000000000000003,0.62449235,0.54615474,0.16778052,-0.30920914,2.639445,4.132734,2.0283356,-0.2094133,0.5241935
0.45,0.1,0.15000000000000002,0.30000000000000004,0.16207446,-0.007677555,-0.0027395487,-0.35100028,2.4404447,3.4646935,1.7553797,-0.30050707,0.5188172
0.45,0.1,0.2,0.25,0.28870055,0.12109387,0.041523695,-0.45542184,2.099793,2.6196146,1.3902795,-0.27252996,0.48924732
0.45,0.1,0.25,0.2,0.19366702,0.022709608,0.008024693,-0.5671364,1.6539556,1.4868505,0.8536203,-0.3354706,0.4919355
0.45,0.1,0.30000000000000004,0.15000000000000002,0.12667103,-0.036661446,-0.0132062435,-0.56618965,1.0600935,0.67135775,0.41615748,-0.3514858,0.48924732
0.45,0.1,0.35000000000000003,0.1,0.41661695,0.2695223,0.08865166,-0.42683724,0.73923,0.35842764,0.230613,-0.3554154,0.46774194
0.45,0.1,0.4,0.05,0.46264893,0.31693053,0.10295117,-0.3622637,0.85167813,0.43790436,0.27893758,-0.30525717,0.49731183
0.45,0.1,0.45,0.0,0.42875877,0.2744633,0.09015787,-0.2985934,0.8889057,0.45256162,0.28775454,-0.28186715,0.47311828
0.45,0.15000000000000002,0.0,0.4,-0.29571372,-0.2818429,-0.111159384,-0.39141995,2.5221395,3.1737485,1.6324282,-0.2629445,0.51344085
0.45,0.15000000000000002,0.05,0.35000000000000003,-0.7771562,-0.49877858,-0.21795654,-0.6086773,2.375517,2.664029,1.410109,-0.2217728,0.5080645
0.45,0.15000000000000002,0.1,0.30000000000000004,-0.32852304,-0.29848462,-0.11854601,-0.44186583,2.1609733,2.1214612,1.1621592,-0.23258777,0.5080645
0.45,0.15000000000000002,0.15000000000000002,0.25,-0.269822,-0.28323042,-0.11177105,-0.55236447,2.422891,2.7282712,1.4386544,-0.21061915,0.52956986
0.45,0.15000000000000002,0.2,0.2,-0.19622666,-0.26481295,-0.10371387,-0.5697278,2.0353112,2.0724847,1.1391194,-0.23355514,0.46505377
0.45,0.15000000000000002,0.25,0.15000000000000002,0.12107262,-0.027788162,-0.009980559,-0.49723613,1.9127706,1.6029758,0.9118222,-0.26257256,0.50537634
0.45,0.15000000000000002,0.30000000000000004,0.1,0.41391155,0.26174653,0.08627367,-0.4474661,1.1872551,0.7277918,0.44837582,-0.34783614,0.4919355
0.45,0.15000000000000002,0.35000000000000003,0.05,0.6107983,0.47483444,0.14831531,-0.3137318,0.2322489,0.033330202,0.022458911,-0.3499092,0.4623656
0.45,0.15000000000000002,0.4,0.0,0.27302286,0.112047434,0.03852451,-0.26965916,1.0468566,0.5285069,0.33298814,-0.27740508,0.48924732
0.45,0.2,0.0,0.35000000000000003,-0.93499917,-0.5329467,-0.23736477,-0.5621174,2.160268,2.1277246,1.1650972,-0.21706307,0.5
0.45,0.2,0.05,0.30000000000000004,-0.9305146,-0.5104215,-0.22447151,-0.6078534,2.285714,2.2146416,1.2056744,-0.22953036,0.516129
0.45,0.2,0.1,0.25,-0.47720638,-0.33909768,-0.13705909,-0.45867243,1.9056706,1.5094697,0.86502457,-0.22362883,0.4919355
0.45,0.2,0.15000000000000002,0.2,-0.2177749,-0.23463613,-0.09078866,-0.4248596,2.070854,1.7919474,1.0047777,-0.18570572,0.5
0.45,0.2,0.2,0.15000000000000002,-0.04254738,-0.1341433,-0.049975038,-0.47945717,1.5125314,0.9546468,0.57461834,-0.3280675,0.50268817
0.45,0.2,0.25,0.1,0.15860514,0.016441822,0.0058214664,-0.40291613,1.6189581,1.1135612,0.66024184,-0.2737549,0.48387095
0.45,0.2,0.30000000000000004,0.05,0.8374893,0.7554331,0.22175527,-0.2341557,1.2176563,0.60981476,0.38061953,-0.23991093,0.4919355
0.45,0.2,0.35000000000000003,0.0,0.10048058,-0.018950045,-0.0067865252,-0.3675892,0.88542193,0.38412595,0.24633586,-0.28856257,0.48118278
0.45,0.25,0.0,0.30000000000000004,-0.9369142,-0.49627686,-0.21656948,-0.52673733,2.4005797,2.4908013,1.3323193,-0.20567311,0.49731183
0.45,0.25,0.05,0.25,-0.91458213,-0.4762165,-0.2056039,-0.5372508,2.194959,1.8768849,1.0458934,-0.18587878,0.48387095
0.45,0.25,0.1,0.2,-0.53493416,-0.34473258,-0.1396851,-0.3944383,1.6754779,1.1060913,0.65626466,-0.19671158,0.49462366
0.45,0.25,0.15000000000000002,0.15000000000000002,-0.18853909,-0.20131224,-0.0768913,-0.43375385,1.3727508,0.78554964,0.48100042,-0.21574792,0.4919355
0.45,0.25,0.2,0.1,-0.62154067,-0.4129675,-0.17270684,-0.5356138,1.3790308,0.69727135,0.4309945,-0.24578384,0.49462366
0.45,0.25,0.25,0.05,0.16365486,0.02804315,0.009892702,-0.35759985,0.6530867,0.23864329,0.15601528,-0.27232367,0.45967743
0.45,0.25,0.30000000000000004,0.0,-0.23920013,-0.20465255,-0.07826728,-0.32798246,0.47308496,0.14619291,0.09683764,-0.26758668,0.47580644
0.45,0.30000000000000004,0.0,0.25,-1.1462566,-0.52417266,-0.23229593,-0.52949566,1.9941949,1.43891,0.82933795,-0.23183523,0.50268817
0.45,0.30000000000000004,0.05,0.2,-1.1935005,-0.53060526,-0.23600614,-0.53823143,1.972583,1.3792281,0.798892,-0.18426801,0.48655915
0.45,0.30000000000000004,0.1,0.15000000000000002,-0.6748112,-0.37946028,-0.15619904,-0.4211498,1.3343815,0.7080573,0.43714845,-0.22958219,0.49731183
0.45,0.30000000000000004,0.15000000000000002,0.1,-0.8272567,-0.46617156,-0.20021456,-0.51477087,1.13948,0.5536413,0.34779775,-0.23225182,0.47580644
0.45,0.30000000000000004,0.2,0.05,-0.6049343,-0.37856734,-0.15576708,-0.46314505,0.3992465,0.11041808,0.07352817,-0.28448755,0.4704301
0.45,0.30000000000000004,0.25,0.0,-0.22274062,-0.1972934,-0.07524073,-0.4324268,0.3992383,0.11139107,0.074165344,-0.26138777,0.48387095
0.45,0.35000000000000003,0.0,0.2,-1.2210046,-0.53047574,-0.2359311,-0.53580004,0.98372304,0.458315,0.29120755,-0.32830137,0.47311828
0.45,0.35000000000000003,0.05,0.15000000000000002,-0.79411614,-0.39477843,-0.16367263,-0.4153099,2.0461507,1.368403,0.7933434,-0.19442523,0.4919355
0.45,0.35000000000000003,0.1,0.1,-0.7012973,-0.38653272,-0.15963465,-0.4519652,0.8774103,0.37742138,0.24224305,-0.27835473,0.5
0.45,0.35000000000000003,0.15000000000000002,0.05,-0.78018993,-0.42552233,-0.17904836,-0.51331025,0.7490673,0.2758963,0.17945504,-0.271179,0.48387095
0.45,0.35000000000000003,0.2,0.0,-0.81034374,-0.4177186,-0.17509633,-0.46012002,0.15849319,0.012022376,0.008128405,-0.26568913,0.48387095
0.45,0.4,0.0,0.15000000000000002,-1.1067771,-0.48028934,-0.20780808,-0.5208923,1.1737866,0.54744554,0.34415424,-0.23934744,0.48387095
0.45,0.4,0.05,0.1,-1.1591736,-0.49490494,-0.21581066,-0.5060714,0.8452158,0.34620798,0.22310317,-0.29456386,0.48118278
0.45,0.4,0.1,0.05,-1.093792,-0.47746027,-0.20627588,-0.5089747,0.9226278,0.38605392,0.24751163,-0.32021108,0.5
0.45,0.4,0.15000000000000002,0.0,-0.8512381,-0.40128976,-0.16688639,-0.4752639,-0.00741619,-0.047474265,-0.032411575,-0.32853964,0.45698926
0.45,0.45,0.0,0.1,-1.1910667,-0.49973196,-0.21848637,-0.5247756,0.63655216,0.22756577,0.1490016,-0.21164374,0.48387095
0.45,0.45,0.05,0.05,-1.1994075,-0.4832815,-0.20943451,-0.5271598,0.42553154,0.120093584,0.07985592,-0.3409703,0.5
0.45,0.45,0.1,0.0,-0.8493549,-0.38426304,-0.15852934,-0.40973648,-0.0704331,-0.069479585,-0.047611117,-0.3916319,0.4704301
0.45,0.5,0.0,0.05,-1.5561846,-0.5638973,-0.25575137,-0.57733995,0.77068245,0.29115093,0.1889894,-0.28029147,0.4919355
0.45,0.5,0.05,0.0,-1.2610273,-0.46404314,-0.19908106,-0.50397885,0.5649583,0.17535973,0.11566818,-0.35055596,0.5107527
0.45,0.55,0.0,0.0,-1.1014786,-0.42837965,-0.18050408,-0.4701737,0.79402685,0.29702067,0.19264841,-0.28832206,0.50537634
0.5,0.0,0.0,0.5,3.1306884,68.60839,3.527543,-0.29294345,4.4758296,53.49524,14.0052395,-0.28691238,0.56989247
0.5,0.0,0.05,0.45,3.0484638,67.56321,3.5032287,-0.2804599,4.1383586,41.994366,11.779228,-0.3103205,0.5483871
0.5,0.0,0.1,0.4,2.6913664,31.878117,2.4666984,-0.3094866,3.6647277,21.76786,7.3076153,-0.34797013,0.516129
0.5,0.0,0.15000000000000002,0.35000000000000003,2.7987921,33.23226,2.5168598,-0.36719134,3.3948455,13.969539,5.2532954,-0.3081852,0.50537634
0.5,0.0,0.2,0.30000000000000004,1.9980241,8.255811,1.2078931,-0.32698512,2.846692,7.246814,3.1755147,-0.3792965,0.48655915
0.5,0.0,0.25,0.25,1.5404484,3.7698355,0.7438183,-0.24047007,2.2805128,3.627936,1.82323,-0.38684613,0.4784946
0.5,0.0,0.30000000000000004,0.2,1.0502886,1.5636842,0.39806724,-0.3322111,1.7473638,1.9327917,1.0727425,-0.4044636,0.47580644
0.5,0.0,0.35000000000000003,0.15000000000000002,0.8372461,0.9840007,0.2761588,-0.41248542,1.679716,1.8402824,1.0282238,-0.41586086,0.48387095
0.5,0.0,0.4,0.1,0.96253914,1.2525706,0.33514857,-0.43112904,1.9149759,2.2511935,1.2226329,-0.3771194,0.5241935
0.5,0.0,0.45,0.05,0.99339104,1.340244,0.35341787,-0.3994582,1.5429486,1.3318636,0.774554,-0.28767377,0.50537634
0.5,0.0,0.5,0.0,0.6619518,0.64748013,0.19446468,-0.4569514,0.71163005,0.36272907,0.23325145,-0.33283764,0.49731183
0.5,0.05,0.0,0.45,2.5869584,24.452374,2.1647835,-0.23872975,3.5692728,15.498093,5.679027,-0.39668262,0.516129
0.5,0.05,0.05,0.4,2.5168953,21.321035,2.0203056,-0.23516814,3.3891969,13.47306,5.1120386,-0.24155904,0.51344085
0.5,0.05,0.1,0.35000000000000003,2.2319713,12.679493,1.5372539,-0.28393024,3.4508362,13.756932,5.192993,-0.21509053,0.5268817
0.5,0.05,0.15000000000000002,0.30000000000000004,1.7294327,5.239744,0.9187813,-0.40846497,2.336617,4.2301145,2.0671384,-0.45419088,0.5
0.5,0.05,0.2,0.25,1.2099053,2.1438396,0.5033572,-0.35211214,1.9103398,2.4131825,1.2970612,-0.30805707,0.46774194
0.5,0.05,0.25,0.2,0.79446435,0.9298605,0.26365316,-0.3386512,1.4664055,1.396668,0.8078139,-0.33886996,0.4704301
0.5,0.05,0.30000000000000004,0.15000000000000002,0.48734805,0.37256265,0.11931455,-0.5313266,1.46998,1.3270574,0.77207553,-0.40079564,0.4623656
0.5,0.05,0.35000000000000003,0.1,0.8008805,0.88468564,0.25304425,-0.42575216,1.7036905,1.6030879,0.911878,-0.40620393,0.5
0.5,0.05,0.4,0.05,0.72331256,0.7232326,0.21373081,-0.40968022,1.2009062,0.8397796,0.5113237,-0.28925762,0.48387095
0.5,0.05,0.45,0.0,0.5659113,0.47543907,0.14848292,-0.42080095,1.0299091,0.63064647,0.3926971,-0.2861243,0.48118278
0.5,0.1,0.0,0.4,1.375566,2.47543,0.55798185,-0.25908026,3.571313,10.972714,4.375125,-0.26733106,0.5403226
0.5,0.1,0.05,0.35000000000000003,0.78908545,0.83269787,0.24063063,-0.28794864,3.3015268,7.8722563,3.3874955,-0.1729869,0.53494626
0.5,0.1,0.1,0.30000000000000004,0.72370595,0.70834076,0.20998716,-0.33050466,2.7979379,4.565623,2.1990829,-0.19688578,0.5322581
0.5,0.1,0.15000000000000002,0.25,0.14980827,-0.022612453,-0.008107841,-0.39313,2.5055406,3.4568214,1.7520878,-0.27510673,0.5107527
0.5,0.1,0.2,0.2,0.3646059,0.21064758,0.07040644,-0.45733228,1.9522827,2.208681,1.2029033,-0.30979848,0.49462366
0.5,0.1,0.25,0.15000000000000002,0.052278522,-0.11321944,-0.04186642,-0.648396,2.0497646,2.2410676,1.2179413,-0.28497985,0.48655915
0.5,0.1,0.30000000000000004,0.1,0.35042703,0.19265902,0.06471801,-0.4997604,0.9647219,0.56677294,0.35550416,-0.42617345,0.47580644
0.5,0.1,0.35000000000000003,0.05,0.42954805,0.28404307,0.09306753,-0.42181256,1.3611473,0.946198,0.57000446,-0.2602961,0.50268817
0.5,0.1,0.4,0.0,0.4555814,0.31297016,0.10176945,-0.43656266,0.92086536,0.4991479,0.31558967,-0.2944594,0.4784946
0.5,0.15000000000000002,0.0,0.35000000000000003,-0.35902864,-0.32692617,-0.13143569,-0.39157385,2.2589023,2.4197884,1.300072,-0.26539564,0.49731183
0.5,0.15000000000000002,0.05,0.30000000000000004,-0.31889433,-0.31538922,-0.12616563,-0.44117877,2.1921341,2.3220336,1.2553253,-0.2673827,0.49462366
0.5,0.15000000000000002,0.1,0.25,-0.26329067,-0.27429527,-0.107845664,-0.39302486,1.8251125,1.5907483,0.9057338,-0.24907584,0.49731183
0.5,0.15000000000000002,0.15000000000000002,0.2,-0.18762423,-0.24420208,-0.094849706,-0.49387792,2.1743326,2.3626742,1.2739792,-0.2182991,0.49462366
0.5,0.15000000000000002,0.2,0.15000000000000002,-0.051761735,-0.17182893,-0.064903796,-0.5097591,2.3291013,2.7587533,1.4521432,-0.22886719,0.48387095
0.5,0.15000000000000002,0.25,0.1,0.50534946,0.37581742,0.12025845,-0.3982561,1.517947,1.1252491,0.6664556,-0.29280418,0.4919355
0.5,0.15000000000000002,0.30000000000000004,0.05,0.4379127,0.2842672,0.093135476,-0.41912478,0.786106,0.3707955,0.23819184,-0.3511559,0.46505377
0.5,0.15000000000000002,0.35000000000000003,0.0,0.3677464,0.2032938,0.06808758,-0.3287604,0.92615753,0.45896184,0.29159558,-0.269915,0.47311828
0.5,0.2,0.0,0.30000000000000004,-1.269516,-0.6121296,-0.28616095,-0.6410628,2.256151,2.3153598,1.252255,-0.24646272,0.5107527
0.5,0.2,0.05,0.25,-1.0702455,-0.554989,-0.2503754,-0.622769,2.552341,2.8311622,1.4840448,-0.18538518,0.51344085
0.5,0.2,0.1,0.2,-0.4681831,-0.33055884,-0.13310719,-0.44901827,1.8092406,1.3598444,0.7889508,-0.3008408,0.50537634
0.5,0.2,0.15000000000000002,0.15000000000000002,-0.28017083,-0.27272338,-0.10715836,-0.3675333,1.8347437,1.4403987,0.8300941,-0.19829434,0.49462366
0.5,0.2,0.2,0.1,-0.021053212,-0.12965202,-0.048223972,-0.4867085,1.0418814,0.55754364,0.35009015,-0.30331498,0.46505377
0.5,0.2,0.25,0.05,0.42886767,0.27084792,0.089056134,-0.42820868,1.5013595,0.9773847,0.5870036,-0.25426573,0.47311828
0.5,0.2,0.30000000000000004,0.0,0.2206449,0.0677712,0.023614168,-0.32845518,0.6116322,0.23069918,0.15098763,-0.30809894,0.4704301
0.5,0.25,0.0,0.25,-1.2912146,-0.58509743,-0.26883614,-0.58965605,2.4605446,2.4894595,1.331712,-0.1856026,0.50537634
0.5,0.25,0.05,0.2,-1.0318143,-0.49706727,-0.21700722,-0.53893256,1.8465754,1.3177595,0.76727605,-0.23080878,0.48655915
0.5,0.25,0.1,0.15000000000000002,-0.300311,-0.24912351,-0.09695202,-0.34455448,1.1637083,0.6234561,0.38853407,-0.24254157,0.48655915
0.5,0.25,0.15000000000000002,0.1,-0.38377383,-0.3112381,-0.12428337,-0.40123907,0.98879915,0.48352408,0.30628598,-0.2533267,0.48387095
0.5,0.25,0.2,0.05,-0.116768,-0.17371118,-0.065660834,-0.42466086,0.431544,0.1308161,0.0868479,-0.33561367,0.46505377
0.5,0.25,0.25,0.0,-0.055648614,-0.120753825,-0.04477179,-0.3357692,0.9205138,0.39243197,0.2513975,-0.26685134,0.4784946
0.5,0.30000000000000004,0.0,0.2,-0.89199024,-0.4557175,-0.19467461,-0.46148363,1.9842476,1.4815722,0.85095406,-0.21912172,0.49731183
0.5,0.30000000000000004,0.05,0.15000000000000002,-0.9687081,-0.46509206,-0.19963926,-0.4749196,1.99868,1.4121258,0.81570435,-0.19577934,0.49731183
0.5,0.30000000000000004,0.1,0.1,-0.43580583,-0.31012577,-0.12378025,-0.37797767,0.7529844,0.31610405,0.20450747,-0.26877758,0.48118278
0.5,0.30000000000000004,0.15000000000000002,0.05,-0.35223746,-0.28158814,-0.11104727,-0.37009338,0.8400351,0.3400954,0.2193383,-0.27519137,0.48924732
0.5,0.30000000000000004,0.2,0.0,-0.2112507,-0.21103847,-0.0809083,-0.40971625,0.73486954,0.2698151,0.17564392,-0.27603957,0.49731183
0.5,0.35000000000000003,0.0,0.15000000000000002,-1.1998919,-0.5212138,-0.23060012,-0.5283737,0.9851111,0.43949115,0.27989352,-0.29057938,0.48655915
0.5,0.35000000000000003,0.05,0.1,-1.2122124,-0.5237893,-0.23207581,-0.5297278,1.2164388,0.61588705,0.38414514,-0.23206125,0.48387095
0.5,0.35000000000000003,0.1,0.05,-0.81690735,-0.4368695,-0.18485719,-0.45343372,1.1628482,0.55272806,0.34726095,-0.27762115,0.5080645
0.5,0.35000000000000003,0.15000000000000002,0.0,-0.681866,-0.38217223,-0.1575135,-0.44117984,0.2970023,0.06620133,0.044380665,-0.31231284,0.49731183
0.5,0.4,0.0,0.1,-1.3058417,-0.5417602,-0.24251848,-0.5564709,1.4476973,0.728745,0.44891715,-0.17143928,0.4919355
0.5,0.4,0.05,0.05,-1.4970237,-0.57721066,-0.26391917,-0.586596,0.7384726,0.2702644,0.17592573,-0.35693604,0.49462366
0.5,0.4,0.1,0.0,-0.8152427,-0.3946916,-0.16362989,-0.41421652,0.22823659,0.03889239,0.026183963,-0.36590585,0.50268817
0.5,0.45,0.0,0.05,-1.6027704,-0.5903665,-0.2721547,-0.5929684,0.7340299,0.27535617,0.17911673,-0.27235317,0.4919355
0.5,0.45,0.05,0.0,-1.3243902,-0.5118835,-0.22529656,-0.55347836,0.6912318,0.24402475,0.15941536,-0.375088,0.5
0.5,0.5,0.0,0.0,-1.264946,-0.48053217,-0.20793986,-0.49771512,0.8848599,0.3484217,0.22446525,-0.3164172,0.49462366
0.55,0.0,0.0,0.45,3.0757513,67.38871,3.4991455,-0.3028249,4.378371,47.131317,12.794601,-0.2869123,0.5591398
0.55,0.0,0.05,0.4,3.131248,75.2917,3.677721,-0.27211627,4.0465946,37.847622,10.930709,-0.31130585,0.55376345
0.55,0.0,0.1,0.35000000000000003,2.8453538,43.16486,2.850666,-0.30513805,3.5409827,19.750912,6.8016505,-0.3701191,0.5107527
0.55,0.0,0.15000000000000002,0.30000000000000004,2.8644676,35.41918,2.5952384,-0.35287547,3.3884366,15.261717,5.614052,-0.3255724,0.49462366
0.55,0.0,0.2,0.25,2.0417106,9.08091,1.2760293,-0.34924778,2.7531571,6.6392245,2.9645572,-0.33685744,0.48387095
0.55,0.0,0.25,0.2,1.4550827,3.3434505,0.686654,-0.31032708,1.898064,2.412251,1.2966368,-0.399998,0.47311828
0.55,0.0,0.30000000000000004,0.15000000000000002,1.123776,1.828433,0.4478371,-0.33790615,1.8377328,2.2508621,1.2224796,-0.39763433,0.47311828
0.55,0.0,0.35000000000000003,0.1,0.99376243,1.3879259,0.3631693,-0.3843424,1.9623276,2.512491,1.3421264,-0.45972583,0.50537634
0.55,0.0,0.4,0.05,1.0055249,1.3710754,0.35973763,-0.3580889,1.5815599,1.4805014,0.8504131,-0.37678814,0.50537634
0.55,0.0,0.45,0.0,0.8216878,0.9494144,0.2681955,-0.3392872,0.99474126,0.6516037,0.4047972,-0.28277436,0.48118278
