total_return_pct,max_drawdown_pct,total_trades,winning_trades,win_rate_pct,sharpe_ratio,final_equity_krw,initial_cash_krw,transaction_cost_bps,total_cost_krw,train_end,trade_year,strategy,overlay_mode,alpha,max_notional,max_positions,stop_loss_pct,take_profit_pct,trailing_stop_pct,max_holding_steps,daily_avg_pct_252,target_05pct_day
67.22,-4.18,65,38,58.46,6.7304,1672210.38,1000000,30.0,55413.55,2024,2025,base,,10.0,150000,6,0.1,0.15,0.06,20,0.26674603174603173,False
55.97,-6.11,44,24,54.55,6.2848,1559705.98,1000000,30.0,38662.08,2024,2025,base,,10.0,150000,6,0.1,0.25,0.0,10,0.2221031746031746,False
57.25,-5.86,40,24,60.0,6.4449,1572456.16,1000000,30.0,35279.36,2024,2025,base,,10.0,150000,6,0.1,0.25,0.0,20,0.22718253968253968,False
57.89,-3.73,57,31,54.39,6.0171,1578940.24,1000000,30.0,48828.89,2024,2025,base,,10.0,150000,6,0.1,0.25,0.06,10,0.22972222222222222,False
58.72,-3.17,57,32,56.14,6.1106,1587179.42,1000000,30.0,48903.16,2024,2025,base,,10.0,150000,6,0.1,0.25,0.06,20,0.233015873015873,False
69.79,-3.44,48,33,68.75,7.0436,1697913.39,1000000,30.0,42729.5,2024,2025,base,,10.0,150000,6,0.14,0.15,0.0,10,0.2769444444444445,False
55.95,-3.97,41,27,65.85,6.1784,1559500.94,1000000,30.0,36321.57,2024,2025,base,,10.0,150000,6,0.14,0.15,0.0,20,0.22202380952380954,False
69.88,-3.16,62,39,62.9,7.6169,1698844.24,1000000,30.0,53517.98,2024,2025,base,,10.0,150000,6,0.14,0.15,0.06,10,0.27730158730158727,False
61.75,-4.19,60,36,60.0,6.8399,1617478.76,1000000,30.0,51479.77,2024,2025,base,,10.0,150000,6,0.14,0.15,0.06,20,0.24503968253968253,False
56.08,-6.45,42,25,59.52,6.104,1560827.5,1000000,30.0,37243.16,2024,2025,base,,10.0,150000,6,0.14,0.25,0.0,10,0.22253968253968254,False
51.53,-4.74,35,21,60.0,5.7862,1515270.85,1000000,30.0,31023.66,2024,2025,base,,10.0,150000,6,0.14,0.25,0.0,20,0.204484126984127,False
66.73,-4.34,52,32,61.54,6.4765,1667293.29,1000000,30.0,45465.47,2024,2025,base,,10.0,150000,6,0.14,0.25,0.06,10,0.2648015873015873,False
61.09,-4.74,50,30,60.0,6.2315,1610888.17,1000000,30.0,43496.9,2024,2025,base,,10.0,150000,6,0.14,0.25,0.06,20,0.24242063492063493,False
90.67,-4.06,88,51,57.95,7.1927,1906657.62,1000000,30.0,66147.54,2024,2025,base,,10.0,150000,8,0.06,0.15,0.0,10,0.3598015873015873,False
90.41,-3.35,83,49,59.04,7.378,1904112.5,1000000,30.0,63443.31,2024,2025,base,,10.0,150000,8,0.06,0.15,0.0,20,0.35876984126984124,False
77.38,-4.35,100,53,53.0,7.0719,1773803.34,1000000,30.0,75640.77,2024,2025,base,,10.0,150000,8,0.06,0.15,0.06,10,0.30706349206349204,False
77.38,-4.35,100,53,53.0,7.0719,1773803.34,1000000,30.0,75640.77,2024,2025,base,,10.0,150000,8,0.06,0.15,0.06,20,0.30706349206349204,False
85.89,-5.38,76,37,48.68,7.0925,1858904.11,1000000,30.0,58993.58,2024,2025,base,,10.0,150000,8,0.06,0.25,0.0,10,0.3408333333333333,False
74.81,-6.47,66,34,51.52,6.5368,1748083.73,1000000,30.0,50943.51,2024,2025,base,,10.0,150000,8,0.06,0.25,0.0,20,0.2968650793650794,False
79.57,-5.36,90,45,50.0,6.4572,1795702.89,1000000,30.0,71618.78,2024,2025,base,,10.0,150000,8,0.06,0.25,0.06,10,0.31575396825396823,False
80.83,-5.31,89,46,51.69,6.5613,1808266.07,1000000,30.0,71036.09,2024,2025,base,,10.0,150000,8,0.06,0.25,0.06,20,0.32075396825396824,False
68.19,-5.02,72,42,58.33,6.8706,1681897.11,1000000,30.0,54769.45,2024,2025,base,,10.0,150000,8,0.1,0.15,0.0,10,0.2705952380952381,False
72.12,-4.6,68,42,61.76,7.4032,1721225.35,1000000,30.0,53157.67,2024,2025,base,,10.0,150000,8,0.1,0.15,0.0,20,0.2861904761904762,False
79.43,-5.77,90,53,58.89,7.0829,1794250.48,1000000,30.0,68280.86,2024,2025,base,,10.0,150000,8,0.1,0.15,0.06,10,0.3151984126984127,False
79.43,-5.77,90,53,58.89,7.0829,1794250.48,1000000,30.0,68280.86,2024,2025,base,,10.0,150000,8,0.1,0.15,0.06,20,0.3151984126984127,False
66.43,-7.16,61,34,55.74,6.9661,1664289.2,1000000,30.0,47268.69,2024,2025,base,,10.0,150000,8,0.1,0.25,0.0,10,0.26361111111111113,False
66.03,-6.73,51,31,60.78,7.0721,1660297.85,1000000,30.0,39877.49,2024,2025,base,,10.0,150000,8,0.1,0.25,0.0,20,0.26202380952380955,False
74.58,-4.28,75,43,57.33,6.4519,1745780.9,1000000,30.0,57960.52,2024,2025,base,,10.0,150000,8,0.1,0.25,0.06,10,0.29595238095238097,False
76.5,-3.98,75,44,58.67,6.6198,1765035.03,1000000,30.0,58233.72,2024,2025,base,,10.0,150000,8,0.1,0.25,0.06,20,0.30357142857142855,False
79.15,-6.34,67,44,65.67,7.3471,1791454.62,1000000,30.0,52607.67,2024,2025,base,,10.0,150000,8,0.14,0.15,0.0,10,0.31408730158730164,False
63.36,-4.11,56,35,62.5,6.4145,1633642.51,1000000,30.0,43509.67,2024,2025,base,,10.0,150000,8,0.14,0.15,0.0,20,0.25142857142857145,False
81.13,-5.47,81,50,61.73,7.3109,1811297.98,1000000,30.0,62428.35,2024,2025,base,,10.0,150000,8,0.14,0.15,0.06,10,0.3219444444444444,False
73.18,-5.47,79,47,59.49,6.7167,1731800.09,1000000,30.0,60395.76,2024,2025,base,,10.0,150000,8,0.14,0.15,0.06,20,0.29039682539682543,False
62.62,-7.18,55,32,58.18,6.326,1626207.41,1000000,30.0,43021.54,2024,2025,base,,10.0,150000,8,0.14,0.25,0.0,10,0.2484920634920635,False
61.12,-5.5,45,27,60.0,6.5419,1611162.32,1000000,30.0,35383.82,2024,2025,base,,10.0,150000,8,0.14,0.25,0.0,20,0.24253968253968253,False
81.38,-5.37,69,42,60.87,6.7633,1813845.91,1000000,30.0,54510.34,2024,2025,base,,10.0,150000,8,0.14,0.25,0.06,10,0.3229365079365079,False
78.59,-4.09,67,41,61.19,6.8102,1785930.48,1000000,30.0,52837.58,2024,2025,base,,10.0,150000,8,0.14,0.25,0.06,20,0.3118650793650794,False
54.8,-9.68,92,48,52.17,5.0977,1547988.18,1000000,30.0,57043.25,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.0,10,0.21746031746031744,False
57.04,-9.58,88,47,53.41,5.3661,1570376.19,1000000,30.0,54703.39,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.0,20,0.22634920634920636,False
26.82,-11.35,98,46,46.94,3.1752,1268247.12,1000000,30.0,59808.01,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.06,10,0.10642857142857143,False
27.72,-10.48,97,46,47.42,3.3173,1277205.23,1000000,30.0,59233.16,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.06,20,0.11,False
42.18,-10.52,66,34,51.52,4.1572,1421847.14,1000000,30.0,41016.75,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.0,10,0.16738095238095238,False
33.9,-9.58,54,27,50.0,3.8123,1338982.05,1000000,30.0,33503.4,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.0,20,0.13452380952380952,False
17.53,-10.76,82,37,45.12,2.1704,1175339.82,1000000,30.0,49848.29,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.06,10,0.06956349206349206,False
19.03,-10.2,81,37,45.68,2.3572,1190274.46,1000000,30.0,49291.42,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.06,20,0.07551587301587302,False
42.24,-10.54,78,40,51.28,4.153,1422425.05,1000000,30.0,48180.17,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.0,10,0.16761904761904764,False
47.61,-10.54,72,39,54.17,4.7838,1476091.62,1000000,30.0,44730.82,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.0,20,0.18892857142857142,False
39.84,-9.32,91,47,51.65,4.5207,1398367.25,1000000,30.0,55923.78,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.06,10,0.15809523809523812,False
42.2,-9.32,89,47,52.81,4.7935,1421993.36,1000000,30.0,54791.26,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.06,20,0.16746031746031748,False
32.39,-12.84,59,29,49.15,3.3495,1323870.75,1000000,30.0,36385.11,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.0,10,0.12853174603174602,False
30.49,-12.84,45,24,53.33,3.5197,1304944.07,1000000,30.0,27909.14,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.0,20,0.12099206349206348,False
25.17,-9.96,75,38,50.67,3.0245,1251653.84,1000000,30.0,45884.08,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.06,10,0.09988095238095239,False
25.98,-9.89,74,37,50.0,3.1378,1259793.31,1000000,30.0,45306.77,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.06,20,0.1030952380952381,False
55.89,-7.87,67,40,59.7,5.6126,1558873.8,1000000,30.0,41975.02,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.0,10,0.22178571428571428,False
54.23,-7.87,61,37,60.66,5.8261,1542261.0,1000000,30.0,38365.7,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.0,20,0.2151984126984127,False
41.92,-9.21,83,46,55.42,4.8788,1419154.62,1000000,30.0,51185.29,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.06,10,0.16634920634920636,False
42.96,-9.21,82,45,54.88,5.0451,1429620.69,1000000,30.0,50614.97,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.06,20,0.17047619047619048,False
55.79,-9.49,56,33,58.93,5.1772,1557885.26,1000000,30.0,35403.69,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.0,10,0.22138888888888889,False
37.73,-7.87,43,26,60.47,4.4853,1377325.58,1000000,30.0,27050.22,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.0,20,0.1497222222222222,False
27.55,-9.22,69,37,53.62,3.3089,1275536.4,1000000,30.0,42362.39,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.06,10,0.10932539682539683,False
27.77,-9.22,68,36,52.94,3.3577,1277699.33,1000000,30.0,41767.09,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.06,20,0.1101984126984127,False
71.76,-11.39,119,64,53.78,5.9343,1717644.88,1000000,30.0,71863.6,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.0,10,0.28476190476190477,False
75.81,-9.37,113,63,55.75,6.3256,1758141.7,1000000,30.0,68473.58,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.0,20,0.30083333333333334,False
61.53,-11.54,130,65,50.0,5.3211,1615258.8,1000000,30.0,78074.13,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.06,10,0.24416666666666667,False
62.78,-11.64,129,65,50.39,5.4281,1627806.09,1000000,30.0,77527.79,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.06,20,0.24912698412698414,False
63.52,-12.23,92,46,50.0,5.3351,1635207.83,1000000,30.0,54697.76,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.25,0.0,10,0.2520634920634921,False
47.45,-12.69,76,37,48.68,4.5773,1474539.82,1000000,30.0,44690.33,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.25,0.0,20,0.18829365079365082,False
61.73,-9.97,113,56,49.56,5.0827,1617279.9,1000000,30.0,67697.5,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.25,0.06,10,0.24496031746031746,False
59.17,-12.25,112,55,49.11,4.831,1591684.17,1000000,30.0,66971.53,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.25,0.06,20,0.23480158730158732,False
76.02,-7.06,105,59,56.19,6.2711,1760222.29,1000000,30.0,63567.84,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.15,0.0,10,0.30166666666666664,False
72.1,-10.34,99,56,56.57,5.9433,1720986.25,1000000,30.0,59786.65,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.15,0.0,20,0.2861111111111111,False
56.99,-8.6,115,61,53.04,5.4913,1569935.98,1000000,30.0,69311.63,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.15,0.06,10,0.22615079365079366,False
59.96,-7.37,112,60,53.57,5.7821,1599634.75,1000000,30.0,67600.63,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.15,0.06,20,0.23793650793650795,False
68.63,-7.35,84,43,51.19,5.4857,1686260.83,1000000,30.0,50350.14,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.25,0.0,10,0.27234126984126983,False
48.74,-7.35,64,33,51.56,4.8072,1487374.33,1000000,30.0,37771.24,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.25,0.0,20,0.19341269841269842,False
55.6,-8.79,99,53,53.54,5.2093,1556006.04,1000000,30.0,59642.61,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.25,0.06,10,0.22063492063492063,False
57.09,-8.7,98,53,54.08,5.3864,1570940.68,1000000,30.0,59085.75,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.1,0.25,0.06,20,0.22654761904761905,False
80.74,-7.74,92,58,63.04,6.6777,1807446.38,1000000,30.0,56436.46,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.15,0.0,10,0.3203968253968254,False
80.48,-5.75,84,55,65.48,6.9599,1804799.4,1000000,30.0,51728.2,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.15,0.0,20,0.3193650793650794,False
61.46,-7.88,105,60,57.14,5.5173,1614647.52,1000000,30.0,63621.05,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.15,0.06,10,0.2438888888888889,False
63.71,-6.11,104,60,57.69,5.7475,1637145.29,1000000,30.0,63086.94,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.15,0.06,20,0.25281746031746033,False
80.41,-10.51,74,45,60.81,6.2762,1804058.68,1000000,30.0,45636.46,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.25,0.0,10,0.3190873015873016,False
58.52,-8.81,58,36,62.07,5.6012,1585232.38,1000000,30.0,35389.77,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.25,0.0,20,0.23222222222222225,False
62.51,-7.76,90,53,58.89,5.5435,1625106.48,1000000,30.0,54373.99,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.25,0.06,10,0.24805555555555556,False
63.41,-7.71,89,53,59.55,5.6538,1634064.59,1000000,30.0,53799.14,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.14,0.25,0.06,20,0.2516269841269841,False
86.21,-12.13,90,47,52.22,5.6781,1862100.37,1000000,30.0,73313.72,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.15,0.0,10,0.3421031746031746,False
89.58,-10.37,86,46,53.49,5.9469,1895837.38,1000000,30.0,70742.63,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.15,0.0,20,0.35547619047619045,False
52.25,-14.2,100,48,48.0,4.3325,1522468.03,1000000,30.0,78383.04,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.15,0.06,10,0.20734126984126985,False
55.75,-12.08,98,48,48.98,4.6185,1557526.57,1000000,30.0,77866.56,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.15,0.06,20,0.22123015873015872,False
59.21,-12.94,66,33,50.0,4.4839,1592098.88,1000000,30.0,50108.48,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.25,0.0,10,0.23496031746031745,False
46.4,-10.45,54,27,50.0,4.2206,1464047.97,1000000,30.0,39824.55,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.25,0.0,20,0.1841269841269841,False
28.96,-13.88,84,38,45.24,2.6691,1289578.74,1000000,30.0,61400.95,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.25,0.06,10,0.11492063492063492,False
45.03,-11.79,82,39,47.56,3.9206,1450344.38,1000000,30.0,61876.01,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.06,0.25,0.06,20,0.1786904761904762,False
73.63,-11.81,78,41,52.56,5.305,1736291.08,1000000,30.0,60968.65,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.15,0.0,10,0.29218253968253965,False
78.49,-11.81,72,40,55.56,5.7656,1784908.89,1000000,30.0,56881.93,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.15,0.0,20,0.31146825396825395,False
65.21,-10.45,89,47,52.81,5.248,1652111.18,1000000,30.0,71669.72,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.15,0.06,10,0.25876984126984126,False
69.95,-10.45,87,47,54.02,5.6324,1699513.82,1000000,30.0,70796.09,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.15,0.06,20,0.2775793650793651,False
43.1,-13.76,59,29,49.15,3.7067,1431025.09,1000000,30.0,42846.55,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.25,0.0,10,0.17103174603174603,False
40.67,-13.76,45,24,53.33,4.0198,1406666.78,1000000,30.0,32004.87,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.25,0.0,20,0.1613888888888889,False
48.54,-10.91,75,39,52.0,4.3135,1485362.61,1000000,30.0,56910.39,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.25,0.06,10,0.1926190476190476,False
50.08,-10.91,74,38,51.35,4.4616,1500789.91,1000000,30.0,56697.74,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.1,0.25,0.06,20,0.19873015873015873,False
77.97,-9.16,67,41,61.19,5.6162,1779672.14,1000000,30.0,54769.31,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.15,0.0,10,0.3094047619047619,False
75.69,-9.01,61,37,60.66,5.9044,1756907.83,1000000,30.0,50059.82,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.15,0.0,20,0.3003571428571428,False
69.96,-9.94,82,47,57.32,5.602,1699644.83,1000000,30.0,67125.31,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.15,0.06,10,0.2776190476190476,False
71.7,-9.94,81,46,56.79,5.7847,1717022.62,1000000,30.0,66773.74,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.15,0.06,20,0.2845238095238095,False
76.05,-12.77,56,32,57.14,5.216,1760522.48,1000000,30.0,44782.26,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.25,0.0,10,0.30178571428571427,False
50.77,-9.43,43,25,58.14,4.6742,1507730.92,1000000,30.0,33212.19,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.25,0.0,20,0.201468253968254,False
52.32,-10.1,70,38,54.29,4.4719,1523187.14,1000000,30.0,54262.8,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.25,0.06,10,0.20761904761904762,False
53.07,-10.1,69,37,53.62,4.5648,1530747.34,1000000,30.0,53817.09,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,6,0.14,0.25,0.06,20,0.21059523809523809,False
102.21,-13.12,121,65,53.72,6.0319,2022125.23,1000000,30.0,86644.49,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.15,0.0,10,0.40559523809523806,False
102.67,-13.05,117,64,54.7,6.068,2026673.13,1000000,30.0,83580.81,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.15,0.0,20,0.4074206349206349,False
70.38,-14.17,131,64,48.85,5.0728,1703750.02,1000000,30.0,92555.97,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.15,0.06,10,0.27928571428571425,False
68.63,-15.3,130,63,48.46,4.9533,1686345.34,1000000,30.0,91682.47,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.15,0.06,20,0.27234126984126983,False
75.11,-13.85,93,46,49.46,5.2691,1751068.85,1000000,30.0,60728.08,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.25,0.0,10,0.2980555555555556,False
53.84,-12.86,77,37,48.05,4.6238,1538352.04,1000000,30.0,46836.61,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.25,0.0,20,0.21365079365079367,False
61.97,-11.59,113,56,49.56,4.8863,1619738.24,1000000,30.0,74141.86,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.25,0.06,10,0.24591269841269842,False
60.32,-12.24,112,55,49.11,4.7926,1603242.36,1000000,30.0,73263.52,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.06,0.25,0.06,20,0.23936507936507936,False
104.12,-8.98,106,62,58.49,6.7947,2041166.35,1000000,30.0,77084.02,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.15,0.0,10,0.4131746031746032,False
108.81,-5.86,100,59,59.0,7.1272,2088122.05,1000000,30.0,73624.92,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.15,0.0,20,0.4317857142857143,False
85.45,-7.52,115,64,55.65,6.2327,1854465.39,1000000,30.0,84860.36,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.15,0.06,10,0.3390873015873016,False
81.62,-9.6,113,62,54.87,6.0365,1816175.75,1000000,30.0,82900.18,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.15,0.06,20,0.3238888888888889,False
91.49,-7.57,84,46,54.76,6.1897,1914873.11,1000000,30.0,58738.76,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.25,0.0,10,0.3630555555555555,False
64.01,-6.91,64,36,56.25,5.6792,1640104.26,1000000,30.0,41857.17,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.25,0.0,20,0.2540079365079365,False
65.06,-10.21,100,55,55.0,5.2343,1650620.33,1000000,30.0,69447.44,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.25,0.06,10,0.25817460317460317,False
68.83,-10.18,98,55,56.12,5.5313,1688300.09,1000000,30.0,69186.63,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.1,0.25,0.06,20,0.2731349206349206,False
107.15,-10.76,93,62,66.67,6.7587,2071470.58,1000000,30.0,70812.21,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.15,0.0,10,0.42519841269841274,False
103.04,-9.39,84,56,66.67,6.9372,2030404.87,1000000,30.0,64018.01,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.15,0.0,20,0.4088888888888889,False
93.13,-9.13,108,66,61.11,6.2572,1931277.63,1000000,30.0,83143.75,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.15,0.06,10,0.36956349206349204,False
91.9,-9.98,106,65,61.32,6.277,1918964.57,1000000,30.0,81752.4,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.15,0.06,20,0.3646825396825397,False
107.75,-12.56,72,46,63.89,6.7167,2077468.97,1000000,30.0,54803.91,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.25,0.0,10,0.42757936507936506,False
76.64,-9.8,56,36,64.29,6.2204,1766366.78,1000000,30.0,40294.31,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.25,0.0,20,0.30412698412698413,False
77.98,-9.18,91,56,61.54,5.7267,1779801.14,1000000,30.0,66350.41,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.25,0.06,10,0.30944444444444447,False
82.25,-9.11,89,56,62.92,6.0339,1822544.06,1000000,30.0,65951.05,2024,2025,fusion_hybrid_a0p5,hybrid,0.5,150000,8,0.14,0.25,0.06,20,0.3263888888888889,False
77.3,-4.26,110,57,51.82,9.7218,1773043.72,1000000,30.0,68507.95,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.15,0.0,10,0.3067460317460317,False
74.45,-4.26,105,54,51.43,9.4874,1744539.56,1000000,30.0,65434.67,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.15,0.0,20,0.29543650793650794,False
65.09,-4.38,115,56,48.7,7.9352,1650889.13,1000000,30.0,71149.41,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.15,0.06,10,0.2582936507936508,False
64.44,-4.38,110,53,48.18,7.9229,1644415.87,1000000,30.0,68136.46,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.15,0.06,20,0.2557142857142857,False
79.04,-4.19,89,44,49.44,8.8434,1790355.7,1000000,30.0,55922.12,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.25,0.0,10,0.3136507936507937,False
79.18,-4.19,83,41,49.4,8.6854,1791837.27,1000000,30.0,52345.67,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.25,0.0,20,0.3142063492063492,False
63.31,-7.86,102,47,46.08,7.0188,1633147.84,1000000,30.0,63357.19,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.25,0.06,10,0.25123015873015875,False
66.68,-7.86,99,47,47.47,7.4391,1666824.46,1000000,30.0,61653.11,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.06,0.25,0.06,20,0.2646031746031746,False
59.42,-3.49,87,46,52.87,7.7713,1594152.27,1000000,30.0,54141.9,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.15,0.0,10,0.2357936507936508,False
54.62,-3.49,84,44,52.38,7.2152,1546163.87,1000000,30.0,52212.14,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.15,0.0,20,0.21674603174603174,False
50.18,-3.53,96,48,50.0,7.0481,1501795.75,1000000,30.0,59289.29,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.15,0.06,10,0.19912698412698412,False
50.08,-3.53,92,46,50.0,7.1805,1500794.71,1000000,30.0,56890.07,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.15,0.06,20,0.19873015873015873,False
